Episode,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
5575.0,54.0,778.0,1000.0,124.0,1000.0,1000.0,244.0,597.0,418.0,594.0
5576.0,65.0,1000.0,1000.0,106.0,1000.0,1000.0,144.0,594.0,218.0,232.0
5577.0,66.0,655.0,1000.0,211.0,1000.0,1000.0,182.0,1000.0,312.0,1000.0
5578.0,85.0,1000.0,1000.0,86.0,1000.0,1000.0,206.0,634.0,311.0,632.0
5579.0,59.0,1000.0,1000.0,95.0,1000.0,1000.0,254.0,644.0,235.0,336.0
5580.0,51.0,880.0,1000.0,158.0,1000.0,1000.0,210.0,1000.0,306.0,1000.0
5581.0,59.0,449.0,1000.0,152.0,692.0,1000.0,121.0,463.0,243.0,305.0
5582.0,86.0,1000.0,1000.0,115.0,1000.0,1000.0,150.0,593.0,325.0,1000.0
5583.0,61.0,1000.0,1000.0,91.0,326.0,1000.0,256.0,1000.0,234.0,340.0
5584.0,49.0,354.0,1000.0,92.0,1000.0,1000.0,253.0,1000.0,156.0,1000.0
5585.0,52.0,588.0,1000.0,252.0,523.0,352.0,213.0,1000.0,253.0,633.0
5586.0,95.0,681.0,1000.0,113.0,1000.0,1000.0,146.0,601.0,248.0,349.0
5587.0,63.0,605.0,1000.0,183.0,1000.0,1000.0,167.0,470.0,294.0,1000.0
5588.0,60.0,459.0,1000.0,178.0,445.0,1000.0,252.0,1000.0,306.0,1000.0
5589.0,53.0,1000.0,1000.0,101.0,1000.0,1000.0,340.0,316.0,222.0,1000.0
5590.0,56.0,1000.0,1000.0,132.0,723.0,1000.0,250.0,520.0,229.0,1000.0
5591.0,52.0,557.0,1000.0,94.0,446.0,1000.0,267.0,782.0,242.0,796.0
5592.0,67.0,805.0,1000.0,205.0,992.0,1000.0,212.0,1000.0,232.0,381.0
5593.0,58.0,1000.0,1000.0,89.0,1000.0,1000.0,311.0,1000.0,232.0,594.0
5594.0,58.0,362.0,1000.0,47.0,509.0,1000.0,184.0,576.0,250.0,436.0
5595.0,58.0,1000.0,1000.0,60.0,304.0,1000.0,259.0,412.0,232.0,1000.0
5596.0,54.0,459.0,954.0,315.0,1000.0,1000.0,271.0,1000.0,230.0,1000.0
5597.0,84.0,1000.0,1000.0,167.0,1000.0,1000.0,290.0,603.0,261.0,978.0
5598.0,64.0,763.0,1000.0,266.0,1000.0,1000.0,352.0,501.0,206.0,273.0
5599.0,106.0,1000.0,1000.0,154.0,1000.0,1000.0,289.0,689.0,244.0,1000.0
5600.0,64.0,949.0,1000.0,179.0,1000.0,885.0,174.0,1000.0,246.0,1000.0
5601.0,118.0,1000.0,1000.0,62.0,1000.0,1000.0,347.0,639.0,183.0,414.0
5602.0,67.0,1000.0,1000.0,81.0,1000.0,1000.0,277.0,809.0,235.0,611.0
5603.0,62.0,800.0,1000.0,103.0,892.0,1000.0,316.0,489.0,216.0,1000.0
5604.0,100.0,460.0,1000.0,279.0,1000.0,1000.0,327.0,813.0,232.0,257.0
5605.0,77.0,451.0,1000.0,53.0,487.0,1000.0,229.0,386.0,232.0,1000.0
5606.0,51.0,297.0,1000.0,112.0,1000.0,281.0,296.0,642.0,226.0,651.0
5607.0,64.0,504.0,1000.0,112.0,1000.0,1000.0,249.0,591.0,227.0,901.0
5608.0,115.0,826.0,1000.0,48.0,1000.0,1000.0,332.0,655.0,214.0,1000.0
5609.0,67.0,1000.0,1000.0,172.0,236.0,1000.0,282.0,800.0,237.0,673.0
5610.0,70.0,527.0,1000.0,115.0,1000.0,1000.0,384.0,305.0,223.0,547.0
5611.0,64.0,1000.0,1000.0,114.0,860.0,1000.0,342.0,146.0,153.0,846.0
5612.0,64.0,1000.0,1000.0,92.0,1000.0,1000.0,365.0,173.0,166.0,425.0
5613.0,61.0,1000.0,1000.0,166.0,1000.0,672.0,190.0,227.0,169.0,1000.0
5614.0,63.0,1000.0,1000.0,116.0,1000.0,1000.0,224.0,280.0,159.0,1000.0
5615.0,69.0,1000.0,1000.0,59.0,1000.0,1000.0,342.0,564.0,150.0,915.0
5616.0,64.0,1000.0,1000.0,209.0,1000.0,1000.0,375.0,528.0,204.0,856.0
5617.0,54.0,515.0,1000.0,54.0,1000.0,647.0,263.0,171.0,225.0,524.0
5618.0,61.0,1000.0,1000.0,165.0,1000.0,1000.0,196.0,447.0,205.0,1000.0
5619.0,89.0,1000.0,1000.0,151.0,1000.0,1000.0,297.0,579.0,152.0,1000.0
5620.0,64.0,979.0,1000.0,96.0,1000.0,1000.0,229.0,414.0,153.0,559.0
5621.0,65.0,1000.0,1000.0,173.0,1000.0,1000.0,165.0,282.0,149.0,1000.0
5622.0,54.0,1000.0,1000.0,56.0,1000.0,1000.0,202.0,590.0,203.0,1000.0
5623.0,85.0,1000.0,1000.0,218.0,1000.0,1000.0,380.0,290.0,170.0,459.0
5624.0,50.0,286.0,1000.0,65.0,1000.0,1000.0,306.0,334.0,146.0,368.0
5625.0,70.0,998.0,1000.0,166.0,1000.0,1000.0,386.0,539.0,142.0,449.0
5626.0,91.0,1000.0,1000.0,95.0,1000.0,1000.0,175.0,126.0,162.0,910.0
5627.0,55.0,1000.0,1000.0,96.0,1000.0,1000.0,219.0,502.0,145.0,1000.0
5628.0,82.0,560.0,1000.0,57.0,412.0,1000.0,250.0,498.0,147.0,1000.0
5629.0,64.0,1000.0,1000.0,69.0,660.0,1000.0,325.0,432.0,137.0,328.0
5630.0,71.0,1000.0,1000.0,86.0,1000.0,1000.0,206.0,258.0,158.0,745.0
5631.0,73.0,308.0,1000.0,182.0,922.0,1000.0,304.0,772.0,153.0,621.0
5632.0,87.0,888.0,1000.0,444.0,1000.0,1000.0,359.0,904.0,144.0,1000.0
5633.0,53.0,366.0,1000.0,139.0,1000.0,1000.0,167.0,177.0,169.0,843.0
5634.0,73.0,503.0,1000.0,124.0,1000.0,1000.0,248.0,230.0,141.0,894.0
5635.0,60.0,626.0,1000.0,115.0,1000.0,1000.0,241.0,243.0,144.0,940.0
5636.0,107.0,297.0,1000.0,135.0,1000.0,1000.0,227.0,300.0,145.0,396.0
5637.0,70.0,415.0,1000.0,71.0,1000.0,1000.0,331.0,1000.0,146.0,1000.0
5638.0,56.0,913.0,1000.0,103.0,1000.0,1000.0,345.0,861.0,153.0,618.0
5639.0,107.0,330.0,1000.0,89.0,1000.0,1000.0,335.0,1000.0,142.0,920.0
5640.0,65.0,1000.0,1000.0,107.0,1000.0,1000.0,211.0,663.0,144.0,540.0
5641.0,65.0,324.0,1000.0,160.0,1000.0,1000.0,362.0,917.0,146.0,214.0
5642.0,71.0,599.0,1000.0,135.0,1000.0,1000.0,280.0,816.0,159.0,609.0
5643.0,75.0,742.0,1000.0,203.0,1000.0,1000.0,191.0,730.0,149.0,177.0
5644.0,59.0,619.0,1000.0,101.0,1000.0,694.0,336.0,726.0,164.0,1000.0
5645.0,84.0,608.0,1000.0,94.0,1000.0,1000.0,285.0,251.0,135.0,366.0
5646.0,62.0,427.0,1000.0,71.0,1000.0,1000.0,228.0,672.0,154.0,303.0
5647.0,98.0,402.0,1000.0,139.0,1000.0,1000.0,576.0,332.0,149.0,690.0
5648.0,55.0,468.0,1000.0,57.0,1000.0,1000.0,308.0,251.0,142.0,329.0
5649.0,124.0,387.0,1000.0,140.0,1000.0,1000.0,238.0,534.0,133.0,400.0
5650.0,79.0,533.0,1000.0,59.0,1000.0,1000.0,173.0,593.0,143.0,340.0
5651.0,132.0,551.0,1000.0,116.0,1000.0,1000.0,304.0,563.0,145.0,522.0
5652.0,48.0,278.0,1000.0,220.0,1000.0,1000.0,273.0,834.0,146.0,1000.0
5653.0,123.0,405.0,1000.0,227.0,1000.0,1000.0,343.0,727.0,142.0,994.0
5654.0,67.0,391.0,1000.0,121.0,1000.0,1000.0,310.0,924.0,220.0,212.0
5655.0,82.0,415.0,1000.0,183.0,1000.0,1000.0,344.0,1000.0,142.0,275.0
5656.0,73.0,564.0,1000.0,101.0,1000.0,1000.0,287.0,845.0,161.0,384.0
5657.0,78.0,494.0,1000.0,66.0,1000.0,1000.0,472.0,401.0,154.0,747.0
5658.0,80.0,380.0,1000.0,161.0,1000.0,1000.0,273.0,1000.0,162.0,1000.0
5659.0,86.0,463.0,1000.0,68.0,1000.0,1000.0,222.0,468.0,246.0,338.0
5660.0,115.0,532.0,1000.0,139.0,1000.0,1000.0,349.0,1000.0,204.0,443.0
5661.0,75.0,508.0,1000.0,205.0,1000.0,1000.0,299.0,375.0,182.0,892.0
5662.0,85.0,528.0,1000.0,146.0,1000.0,1000.0,264.0,1000.0,166.0,1000.0
5663.0,67.0,296.0,1000.0,100.0,1000.0,1000.0,579.0,1000.0,248.0,288.0
5664.0,71.0,449.0,1000.0,67.0,1000.0,1000.0,210.0,697.0,222.0,319.0
5665.0,103.0,529.0,1000.0,74.0,1000.0,1000.0,305.0,1000.0,230.0,313.0
5666.0,86.0,370.0,1000.0,47.0,1000.0,1000.0,242.0,1000.0,164.0,411.0
5667.0,67.0,520.0,1000.0,238.0,1000.0,1000.0,246.0,1000.0,263.0,337.0
5668.0,99.0,534.0,1000.0,240.0,1000.0,1000.0,248.0,1000.0,410.0,1000.0
5669.0,71.0,568.0,1000.0,86.0,1000.0,1000.0,284.0,1000.0,246.0,1000.0
5670.0,74.0,585.0,1000.0,144.0,1000.0,828.0,316.0,1000.0,321.0,418.0
5671.0,66.0,579.0,1000.0,96.0,1000.0,1000.0,223.0,1000.0,334.0,356.0
5672.0,106.0,517.0,853.0,60.0,1000.0,1000.0,240.0,969.0,274.0,491.0
5673.0,94.0,1000.0,1000.0,93.0,1000.0,1000.0,323.0,1000.0,348.0,262.0
5674.0,59.0,849.0,727.0,71.0,1000.0,1000.0,325.0,1000.0,394.0,949.0
5675.0,80.0,521.0,1000.0,110.0,1000.0,1000.0,266.0,1000.0,283.0,1000.0
5676.0,65.0,275.0,1000.0,112.0,1000.0,1000.0,263.0,1000.0,414.0,287.0
5677.0,89.0,654.0,1000.0,173.0,1000.0,1000.0,277.0,1000.0,462.0,896.0
5678.0,121.0,779.0,1000.0,159.0,1000.0,1000.0,223.0,1000.0,411.0,1000.0
5679.0,76.0,856.0,1000.0,106.0,1000.0,1000.0,219.0,994.0,342.0,352.0
5680.0,69.0,995.0,597.0,54.0,1000.0,1000.0,204.0,633.0,330.0,368.0
5681.0,68.0,538.0,1000.0,60.0,1000.0,355.0,155.0,561.0,253.0,637.0
5682.0,79.0,1000.0,796.0,221.0,1000.0,1000.0,212.0,1000.0,305.0,1000.0
5683.0,101.0,786.0,1000.0,133.0,1000.0,1000.0,162.0,1000.0,394.0,472.0
5684.0,111.0,522.0,1000.0,79.0,1000.0,1000.0,260.0,925.0,299.0,637.0
5685.0,70.0,1000.0,1000.0,128.0,1000.0,1000.0,307.0,755.0,572.0,746.0
5686.0,60.0,1000.0,480.0,98.0,1000.0,1000.0,234.0,1000.0,521.0,1000.0
5687.0,76.0,1000.0,942.0,134.0,1000.0,1000.0,295.0,672.0,372.0,1000.0
5688.0,69.0,400.0,1000.0,142.0,1000.0,1000.0,308.0,1000.0,246.0,1000.0
5689.0,64.0,655.0,1000.0,111.0,1000.0,1000.0,296.0,1000.0,338.0,473.0
5690.0,67.0,816.0,922.0,174.0,1000.0,1000.0,245.0,1000.0,485.0,402.0
5691.0,66.0,797.0,751.0,59.0,1000.0,1000.0,503.0,856.0,740.0,1000.0
5692.0,66.0,927.0,240.0,188.0,1000.0,1000.0,305.0,1000.0,361.0,683.0
5693.0,52.0,1000.0,364.0,130.0,1000.0,1000.0,189.0,1000.0,383.0,1000.0
5694.0,91.0,692.0,684.0,80.0,1000.0,1000.0,279.0,779.0,357.0,1000.0
5695.0,59.0,313.0,334.0,49.0,1000.0,1000.0,274.0,628.0,510.0,609.0
5696.0,58.0,366.0,179.0,108.0,1000.0,1000.0,298.0,933.0,314.0,1000.0
5697.0,71.0,801.0,296.0,99.0,1000.0,1000.0,572.0,1000.0,413.0,542.0
5698.0,65.0,1000.0,545.0,123.0,1000.0,1000.0,182.0,1000.0,541.0,989.0
5699.0,87.0,437.0,352.0,94.0,1000.0,864.0,662.0,1000.0,416.0,754.0
5700.0,77.0,385.0,282.0,153.0,1000.0,1000.0,341.0,1000.0,330.0,1000.0
5701.0,82.0,601.0,346.0,119.0,1000.0,1000.0,529.0,609.0,321.0,1000.0
5702.0,82.0,1000.0,539.0,176.0,1000.0,1000.0,272.0,1000.0,297.0,668.0
5703.0,109.0,979.0,563.0,103.0,1000.0,1000.0,312.0,1000.0,407.0,338.0
5704.0,60.0,668.0,333.0,93.0,1000.0,1000.0,337.0,655.0,248.0,295.0
5705.0,62.0,632.0,334.0,100.0,1000.0,1000.0,355.0,1000.0,238.0,385.0
5706.0,119.0,451.0,593.0,50.0,1000.0,1000.0,233.0,1000.0,599.0,473.0
5707.0,66.0,1000.0,286.0,84.0,1000.0,1000.0,297.0,345.0,412.0,817.0
5708.0,62.0,890.0,330.0,68.0,1000.0,1000.0,249.0,1000.0,387.0,1000.0
5709.0,59.0,1000.0,340.0,121.0,1000.0,1000.0,238.0,1000.0,242.0,697.0
5710.0,74.0,1000.0,691.0,60.0,1000.0,1000.0,246.0,1000.0,318.0,506.0
5711.0,100.0,1000.0,338.0,252.0,1000.0,1000.0,275.0,1000.0,249.0,1000.0
5712.0,80.0,670.0,560.0,76.0,1000.0,1000.0,243.0,611.0,180.0,312.0
5713.0,69.0,1000.0,235.0,188.0,1000.0,1000.0,251.0,754.0,217.0,961.0
5714.0,86.0,652.0,358.0,213.0,1000.0,1000.0,260.0,614.0,235.0,1000.0
5715.0,68.0,1000.0,381.0,81.0,1000.0,1000.0,281.0,1000.0,241.0,806.0
5716.0,57.0,410.0,236.0,140.0,385.0,1000.0,247.0,1000.0,407.0,719.0
5717.0,71.0,480.0,295.0,83.0,1000.0,1000.0,346.0,1000.0,295.0,680.0
5718.0,65.0,1000.0,542.0,72.0,995.0,1000.0,233.0,492.0,240.0,1000.0
5719.0,78.0,1000.0,338.0,113.0,1000.0,1000.0,262.0,760.0,255.0,1000.0
5720.0,59.0,1000.0,226.0,99.0,1000.0,1000.0,196.0,498.0,336.0,1000.0
5721.0,75.0,1000.0,269.0,154.0,1000.0,1000.0,249.0,1000.0,247.0,1000.0
5722.0,163.0,1000.0,172.0,58.0,1000.0,432.0,266.0,603.0,288.0,665.0
5723.0,74.0,1000.0,297.0,97.0,1000.0,1000.0,304.0,959.0,331.0,359.0
5724.0,71.0,1000.0,264.0,79.0,277.0,1000.0,148.0,1000.0,247.0,905.0
5725.0,79.0,1000.0,234.0,152.0,647.0,837.0,486.0,818.0,390.0,907.0
5726.0,95.0,1000.0,249.0,98.0,1000.0,1000.0,241.0,1000.0,256.0,1000.0
5727.0,78.0,1000.0,243.0,248.0,455.0,1000.0,298.0,1000.0,236.0,247.0
5728.0,75.0,1000.0,234.0,109.0,1000.0,1000.0,199.0,1000.0,237.0,519.0
5729.0,85.0,1000.0,215.0,94.0,1000.0,1000.0,156.0,561.0,222.0,1000.0
5730.0,68.0,1000.0,334.0,253.0,1000.0,1000.0,324.0,1000.0,304.0,1000.0
5731.0,93.0,1000.0,185.0,132.0,334.0,1000.0,577.0,544.0,289.0,1000.0
5732.0,82.0,1000.0,190.0,101.0,1000.0,1000.0,334.0,1000.0,275.0,715.0
5733.0,68.0,1000.0,187.0,101.0,1000.0,950.0,531.0,1000.0,242.0,889.0
5734.0,67.0,1000.0,177.0,129.0,1000.0,1000.0,233.0,1000.0,159.0,1000.0
5735.0,64.0,1000.0,238.0,75.0,283.0,1000.0,460.0,1000.0,293.0,623.0
5736.0,91.0,1000.0,357.0,182.0,1000.0,1000.0,456.0,358.0,264.0,452.0
5737.0,115.0,1000.0,182.0,141.0,1000.0,1000.0,401.0,758.0,411.0,842.0
5738.0,79.0,1000.0,274.0,77.0,656.0,1000.0,173.0,904.0,145.0,539.0
5739.0,119.0,1000.0,238.0,370.0,1000.0,1000.0,290.0,1000.0,240.0,1000.0
5740.0,66.0,1000.0,168.0,128.0,428.0,1000.0,521.0,325.0,234.0,914.0
5741.0,57.0,1000.0,237.0,109.0,365.0,1000.0,408.0,626.0,254.0,931.0
5742.0,102.0,1000.0,196.0,128.0,1000.0,1000.0,578.0,471.0,240.0,479.0
5743.0,94.0,1000.0,258.0,97.0,1000.0,794.0,239.0,1000.0,241.0,515.0
5744.0,62.0,1000.0,305.0,73.0,806.0,1000.0,568.0,1000.0,240.0,1000.0
5745.0,93.0,1000.0,216.0,51.0,347.0,1000.0,553.0,849.0,554.0,1000.0
5746.0,123.0,1000.0,273.0,236.0,1000.0,1000.0,405.0,1000.0,329.0,722.0
5747.0,59.0,1000.0,196.0,119.0,652.0,1000.0,168.0,1000.0,235.0,1000.0
5748.0,111.0,1000.0,166.0,109.0,1000.0,1000.0,513.0,426.0,308.0,510.0
5749.0,115.0,1000.0,214.0,187.0,1000.0,1000.0,337.0,224.0,311.0,338.0
5750.0,98.0,1000.0,242.0,62.0,1000.0,1000.0,418.0,1000.0,243.0,588.0
5751.0,58.0,1000.0,224.0,56.0,253.0,1000.0,536.0,613.0,163.0,400.0
5752.0,123.0,1000.0,173.0,165.0,865.0,1000.0,353.0,1000.0,180.0,938.0
5753.0,92.0,360.0,167.0,51.0,1000.0,1000.0,310.0,1000.0,229.0,1000.0
5754.0,95.0,1000.0,250.0,116.0,163.0,628.0,223.0,1000.0,227.0,498.0
5755.0,79.0,1000.0,177.0,192.0,913.0,1000.0,339.0,179.0,223.0,1000.0
5756.0,78.0,1000.0,281.0,158.0,823.0,1000.0,206.0,1000.0,237.0,944.0
5757.0,120.0,1000.0,170.0,167.0,1000.0,284.0,206.0,1000.0,173.0,608.0
5758.0,75.0,950.0,168.0,135.0,444.0,1000.0,557.0,1000.0,151.0,800.0
5759.0,105.0,857.0,292.0,41.0,1000.0,1000.0,359.0,852.0,244.0,1000.0
5760.0,83.0,1000.0,177.0,183.0,940.0,1000.0,595.0,451.0,220.0,1000.0
5761.0,84.0,1000.0,235.0,137.0,907.0,1000.0,310.0,1000.0,243.0,766.0
5762.0,82.0,864.0,174.0,113.0,1000.0,1000.0,296.0,1000.0,154.0,563.0
5763.0,64.0,1000.0,157.0,69.0,1000.0,1000.0,452.0,1000.0,224.0,537.0
5764.0,99.0,1000.0,170.0,220.0,1000.0,1000.0,323.0,726.0,242.0,380.0
5765.0,89.0,1000.0,229.0,150.0,1000.0,850.0,448.0,1000.0,239.0,340.0
5766.0,87.0,1000.0,165.0,207.0,600.0,1000.0,423.0,621.0,162.0,658.0
5767.0,86.0,1000.0,225.0,63.0,1000.0,1000.0,386.0,1000.0,217.0,394.0
5768.0,70.0,1000.0,176.0,403.0,275.0,1000.0,285.0,878.0,227.0,1000.0
5769.0,78.0,523.0,235.0,161.0,1000.0,1000.0,277.0,1000.0,160.0,698.0
5770.0,90.0,1000.0,218.0,71.0,736.0,1000.0,366.0,582.0,252.0,610.0
5771.0,110.0,1000.0,229.0,93.0,854.0,1000.0,251.0,434.0,242.0,825.0
5772.0,68.0,1000.0,312.0,86.0,1000.0,1000.0,256.0,1000.0,248.0,805.0
5773.0,92.0,1000.0,170.0,333.0,695.0,1000.0,157.0,161.0,258.0,1000.0
5774.0,134.0,1000.0,227.0,104.0,1000.0,1000.0,165.0,455.0,278.0,1000.0
5775.0,106.0,1000.0,168.0,58.0,433.0,1000.0,220.0,1000.0,230.0,318.0
5776.0,120.0,1000.0,217.0,80.0,1000.0,1000.0,290.0,1000.0,276.0,497.0
5777.0,59.0,1000.0,304.0,99.0,1000.0,1000.0,168.0,1000.0,255.0,904.0
5778.0,135.0,493.0,229.0,127.0,555.0,1000.0,214.0,1000.0,343.0,844.0
5779.0,73.0,1000.0,254.0,117.0,1000.0,1000.0,192.0,1000.0,258.0,572.0
5780.0,84.0,1000.0,227.0,107.0,1000.0,1000.0,284.0,331.0,266.0,348.0
5781.0,75.0,1000.0,171.0,135.0,203.0,359.0,188.0,426.0,257.0,267.0
5782.0,91.0,1000.0,295.0,59.0,1000.0,885.0,195.0,1000.0,252.0,330.0
5783.0,104.0,1000.0,218.0,80.0,305.0,868.0,254.0,1000.0,247.0,1000.0
5784.0,88.0,1000.0,250.0,189.0,350.0,1000.0,208.0,1000.0,304.0,714.0
5785.0,167.0,1000.0,333.0,177.0,1000.0,840.0,195.0,373.0,241.0,284.0
5786.0,122.0,1000.0,230.0,120.0,1000.0,1000.0,255.0,1000.0,341.0,307.0
5787.0,102.0,1000.0,238.0,103.0,417.0,1000.0,169.0,1000.0,258.0,382.0
5788.0,88.0,1000.0,245.0,231.0,1000.0,1000.0,233.0,805.0,338.0,980.0
5789.0,93.0,1000.0,238.0,137.0,1000.0,1000.0,203.0,821.0,251.0,219.0
5790.0,106.0,1000.0,181.0,155.0,1000.0,1000.0,234.0,274.0,361.0,241.0
5791.0,117.0,1000.0,244.0,105.0,1000.0,1000.0,264.0,1000.0,344.0,192.0
5792.0,75.0,1000.0,337.0,90.0,1000.0,1000.0,287.0,1000.0,303.0,304.0
5793.0,70.0,1000.0,416.0,151.0,1000.0,1000.0,191.0,1000.0,460.0,282.0
5794.0,103.0,1000.0,282.0,157.0,1000.0,1000.0,243.0,1000.0,441.0,533.0
5795.0,74.0,1000.0,261.0,90.0,360.0,1000.0,202.0,1000.0,438.0,647.0
5796.0,110.0,1000.0,236.0,140.0,1000.0,518.0,218.0,1000.0,498.0,554.0
5797.0,126.0,1000.0,357.0,64.0,1000.0,1000.0,190.0,1000.0,342.0,637.0
5798.0,91.0,791.0,295.0,81.0,1000.0,1000.0,258.0,1000.0,431.0,372.0
5799.0,136.0,1000.0,638.0,124.0,1000.0,1000.0,166.0,1000.0,453.0,946.0
5800.0,105.0,1000.0,341.0,115.0,1000.0,1000.0,249.0,1000.0,480.0,520.0
5801.0,119.0,1000.0,599.0,233.0,1000.0,677.0,306.0,471.0,522.0,564.0
5802.0,94.0,1000.0,1000.0,108.0,1000.0,1000.0,172.0,1000.0,240.0,989.0
5803.0,76.0,1000.0,419.0,189.0,344.0,1000.0,194.0,476.0,268.0,288.0
5804.0,109.0,1000.0,552.0,128.0,1000.0,1000.0,158.0,777.0,480.0,357.0
5805.0,88.0,1000.0,358.0,94.0,1000.0,1000.0,250.0,1000.0,281.0,869.0
5806.0,67.0,934.0,178.0,52.0,1000.0,1000.0,214.0,557.0,248.0,354.0
5807.0,77.0,1000.0,615.0,96.0,1000.0,1000.0,236.0,1000.0,365.0,326.0
5808.0,61.0,1000.0,588.0,148.0,450.0,1000.0,263.0,1000.0,373.0,299.0
5809.0,108.0,1000.0,1000.0,79.0,1000.0,1000.0,237.0,1000.0,444.0,1000.0
5810.0,86.0,1000.0,525.0,119.0,568.0,1000.0,215.0,648.0,256.0,1000.0
5811.0,97.0,1000.0,627.0,142.0,1000.0,1000.0,367.0,235.0,332.0,1000.0
5812.0,90.0,1000.0,912.0,125.0,1000.0,1000.0,315.0,1000.0,415.0,1000.0
5813.0,135.0,1000.0,431.0,154.0,1000.0,1000.0,253.0,1000.0,214.0,875.0
5814.0,110.0,1000.0,1000.0,53.0,391.0,1000.0,207.0,1000.0,659.0,848.0
5815.0,109.0,1000.0,1000.0,65.0,1000.0,621.0,309.0,422.0,285.0,366.0
5816.0,106.0,1000.0,1000.0,153.0,1000.0,1000.0,200.0,457.0,625.0,231.0
5817.0,128.0,1000.0,651.0,225.0,1000.0,968.0,286.0,595.0,547.0,858.0
5818.0,131.0,1000.0,558.0,133.0,1000.0,1000.0,352.0,361.0,469.0,168.0
5819.0,128.0,1000.0,817.0,133.0,1000.0,1000.0,318.0,708.0,340.0,1000.0
5820.0,69.0,1000.0,1000.0,133.0,1000.0,125.0,222.0,305.0,656.0,1000.0
5821.0,86.0,1000.0,1000.0,195.0,1000.0,1000.0,208.0,688.0,371.0,1000.0
5822.0,76.0,1000.0,1000.0,148.0,1000.0,1000.0,231.0,583.0,420.0,342.0
5823.0,92.0,1000.0,1000.0,64.0,1000.0,210.0,460.0,1000.0,410.0,412.0
5824.0,66.0,1000.0,642.0,171.0,1000.0,1000.0,355.0,798.0,561.0,579.0
5825.0,107.0,1000.0,448.0,95.0,1000.0,1000.0,363.0,965.0,332.0,274.0
5826.0,102.0,1000.0,1000.0,165.0,1000.0,1000.0,222.0,395.0,242.0,370.0
5827.0,85.0,1000.0,504.0,195.0,1000.0,951.0,212.0,600.0,297.0,1000.0
5828.0,106.0,1000.0,1000.0,195.0,1000.0,1000.0,157.0,1000.0,572.0,466.0
5829.0,69.0,548.0,474.0,138.0,1000.0,1000.0,278.0,605.0,333.0,608.0
5830.0,70.0,1000.0,671.0,113.0,1000.0,1000.0,358.0,804.0,358.0,1000.0
5831.0,121.0,812.0,393.0,193.0,1000.0,453.0,261.0,663.0,421.0,1000.0
5832.0,100.0,1000.0,1000.0,98.0,1000.0,645.0,317.0,223.0,460.0,632.0
5833.0,111.0,1000.0,472.0,108.0,1000.0,290.0,345.0,1000.0,538.0,857.0
5834.0,107.0,1000.0,1000.0,291.0,1000.0,333.0,450.0,875.0,350.0,891.0
5835.0,173.0,1000.0,1000.0,131.0,1000.0,273.0,282.0,1000.0,403.0,1000.0
5836.0,128.0,1000.0,1000.0,83.0,1000.0,1000.0,187.0,476.0,377.0,1000.0
5837.0,65.0,1000.0,1000.0,98.0,1000.0,1000.0,293.0,1000.0,347.0,685.0
5838.0,72.0,1000.0,1000.0,133.0,1000.0,615.0,377.0,665.0,430.0,547.0
5839.0,91.0,1000.0,1000.0,133.0,1000.0,309.0,406.0,1000.0,395.0,1000.0
5840.0,110.0,790.0,1000.0,166.0,1000.0,534.0,280.0,1000.0,390.0,674.0
5841.0,108.0,1000.0,980.0,150.0,1000.0,864.0,194.0,760.0,410.0,555.0
5842.0,81.0,1000.0,977.0,137.0,1000.0,493.0,370.0,1000.0,182.0,1000.0
5843.0,111.0,508.0,1000.0,119.0,1000.0,119.0,732.0,1000.0,230.0,602.0
5844.0,99.0,597.0,1000.0,160.0,1000.0,1000.0,459.0,1000.0,247.0,250.0
5845.0,95.0,576.0,1000.0,251.0,1000.0,916.0,406.0,1000.0,172.0,1000.0
5846.0,112.0,1000.0,939.0,101.0,1000.0,226.0,257.0,1000.0,168.0,305.0
5847.0,114.0,872.0,1000.0,251.0,1000.0,595.0,162.0,1000.0,157.0,1000.0
5848.0,128.0,823.0,1000.0,117.0,1000.0,466.0,333.0,1000.0,333.0,1000.0
5849.0,95.0,739.0,1000.0,60.0,1000.0,287.0,221.0,1000.0,255.0,1000.0
5850.0,103.0,378.0,1000.0,105.0,1000.0,216.0,359.0,666.0,238.0,1000.0
5851.0,106.0,479.0,717.0,64.0,1000.0,1000.0,236.0,1000.0,276.0,731.0
5852.0,82.0,495.0,1000.0,134.0,1000.0,359.0,250.0,1000.0,267.0,860.0
5853.0,133.0,616.0,1000.0,61.0,1000.0,1000.0,209.0,1000.0,362.0,195.0
5854.0,86.0,430.0,1000.0,89.0,1000.0,384.0,362.0,1000.0,373.0,1000.0
5855.0,80.0,1000.0,1000.0,70.0,1000.0,370.0,275.0,1000.0,253.0,847.0
5856.0,76.0,412.0,1000.0,74.0,1000.0,933.0,162.0,1000.0,278.0,1000.0
5857.0,131.0,456.0,1000.0,230.0,1000.0,225.0,215.0,1000.0,348.0,1000.0
5858.0,126.0,503.0,535.0,198.0,346.0,282.0,412.0,1000.0,361.0,372.0
5859.0,91.0,615.0,1000.0,179.0,1000.0,259.0,206.0,1000.0,342.0,1000.0
5860.0,153.0,485.0,1000.0,103.0,781.0,379.0,394.0,1000.0,466.0,841.0
5861.0,86.0,509.0,1000.0,56.0,1000.0,567.0,305.0,1000.0,525.0,1000.0
